id,stremio_id,slug,name,description,version,canonical_url,manifest_url,types,categories,languages,status,rating,rating_count,total_stars,installs,source_published_at,source_updated_at,updated_at
"6b13b400-1e3c-4c3b-842c-0245d44eb822","community.astralflow.vercel","astral-flow","Astral Flow","Astral Flow ranks streams by quality first, then peers, with a clean Stremio output.","1.2.3","https://addons-stremio.com/addon/astral-flow","https://astral-mu-two.vercel.app/manifest.json","movie|series","movies|tv-shows","multi","offline","0","0","5","0","2026-05-07T01:33:32.244Z","2026-07-07T19:15:40.637Z","2026-08-11T03:00:34.758Z"
"d30ec613-a692-45e2-9099-26640fbb7851","org.community.nexionagare","nexio-nagare","Nexio Nagare","English direct streams for anime, sourced from public providers (123anime, Anizone, Anichi, Animenosub, Animexin and more).","0.1.0","https://addons-stremio.com/addon/nexio-nagare","https://nagare.nexioapp.org/manifest.json","anime|movie|series","movies|tv-shows|anime|metadata","en","online","0","0","6","1","2026-05-06T23:42:56.312Z","2026-07-07T19:15:52.275Z","2026-08-11T03:00:49.339Z"
"9a300e00-e063-4575-9356-179b788bbe2e","org.community.xxxclub.rd.v3","xxxclub-real-debrid","xxxClub + Real-Debrid","Adult content via Real-Debrid. Configure your API key at /configure","3.0.0","https://addons-stremio.com/addon/xxxclub-real-debrid","https://xclub-rd-bov3.vercel.app/manifest.json","movie","movies|metadata|debrid|nsfw","multi","online","0","0","23","0","2026-05-06T20:36:16.781Z","2026-07-07T19:30:25.456Z","2026-08-11T03:00:50.085Z"
"380b7379-4db7-4a31-ab1a-9724fd3f74b0","org.adlen.cinema","adlen-filem","DZ-Movie🔗","DZ-Movie Premium Smart Addon","3.0.3","https://addons-stremio.com/addon/adlen-filem","https://superadlen-dz-movie.hf.space/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","8","0","2026-05-06T17:13:37.000Z","2026-07-07T19:10:53.282Z","2026-08-11T09:00:03.464Z"
"55ed8080-a8f3-48a7-b9fa-af34bc83ed82","com.subtitles.website","subtitles-website","Subtitle Search Engine","630,000+ subtitles in multiple languages","1.0.0","https://addons-stremio.com/addon/subtitles-website","https://subtitles.website/stremio/manifest.json","movie|series","movies|tv-shows|subtitles","multi","online","0","0","2","1","2026-05-06T16:23:17.296Z","2026-07-07T18:48:22.667Z","2026-08-11T09:00:03.420Z"
"f745061a-e707-4430-ac1c-e325343b5119","com.elfhosted.aioratings","aioratings-elfhosted","AIORatings | ElfHosted","AIORatings: aggregated movie and TV ratings for Stremio. Native IMDb and TMDb scores, cross-source aggregation via MDBList, and derived safety signals — all in one stream entry.","2.5.0","https://addons-stremio.com/addon/aioratings-elfhosted","https://aioratings.elfhosted.com/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","0","0","2026-05-06T13:21:04.411Z","2026-07-07T19:30:10.684Z","2026-08-11T03:00:49.152Z"
"86627898-a2c9-4916-b4e3-976fd4dd91d1","org.community.nexiotorii","nexio-torii","Nexio Torii","Anime streams from Nyaa through StremThru-backed premium unlockers and optional P2P.","9.6.1","https://addons-stremio.com/addon/nexio-torii","https://torii.nexioapp.org/manifest.json","anime|movie|series","movies|tv-shows|anime|metadata|torrents","multi","online","0","0","5","0","2026-05-05T23:56:56.443Z","2026-07-07T19:15:45.693Z","2026-08-11T09:00:02.647Z"
"dbc0f2ce-55e6-44e6-84ee-659886cab894","com.frostview","frostview","FrostView TV","Canais Brasileiros fechados totalmente de graça. Assista a canais como Globo, SBT, Record, ESPN, HBO e muito mais sem nenhum tipo de cobrança! Melhor Qualidade Em Primerio Lugar!","2.1.9","https://addons-stremio.com/addon/frostview","https://frostview.cloutteam.com/manifest.json","channel","sports|metadata","multi","online","0","0","99","0","2026-05-05T20:37:47.164Z","2026-07-28T00:03:28.886Z","2026-08-11T09:00:02.133Z"
"1472be62-2b54-4438-aaa4-9e8546a16fed","com.dcbi.addon","dcbi-arabic-anime","DCBI Addon","DCBI for Real-Debrid, TorBox, torrents, and a verified Arabic catalog","1.2.0","https://addons-stremio.com/addon/dcbi-arabic-anime","https://subass.site/manifest.json","movie|series|anime","movies|tv-shows|anime|metadata|debrid","ar","online","0","0","8","0","2026-05-03T10:39:09.830Z","2026-07-18T00:04:11.923Z","2026-08-11T09:00:14.339Z"
"de608b49-170a-493e-9507-121d88662f3e","community.streampeak","streampeak","StreamPeak","Stop guessing which stream to pick. StreamPeak analyzes every available stream and surfaces only the best. Built by Blagovest Kirilov.","1.0.1","https://addons-stremio.com/addon/streampeak","https://addon.streampeak.workers.dev/manifest.json","movie|series","movies|tv-shows","multi","offline","0","0","24","0","2026-05-03T08:08:21.611Z","2026-07-07T19:30:35.915Z","2026-08-11T03:00:38.799Z"
"20af255a-9cc5-496b-a4bc-245a6273be14","org.playimdb.stremio","playimdb-stremio-addon","PlayIMDB Addon","Direct stream links to PlayIMDB for movies )PLEASE USE AD BLOCKER)","1.0.0","https://addons-stremio.com/addon/playimdb-stremio-addon","https://playimdb-stremio-addon.vercel.app/manifest.json","movie","movies","multi","online","0","0","23","1","2026-05-01T19:40:46.627Z","2026-07-07T18:59:40.388Z","2026-08-11T03:00:18.460Z"
"f4fba669-9d74-42b4-8df0-91277d3b2eda","com.ege.altyazitr","altyazi-tr","AltyaziTR","AltyaziTR, Stremio icin Turkce altyazi arar, uygun sonuclari listeler ve secilen altyaziyi SRT olarak yukler.","1.0.0","https://addons-stremio.com/addon/altyazi-tr","https://altyazi-stremio.online/manifest.json","movie|series","movies|tv-shows|subtitles","tr","online","0","0","6","1","2026-04-30T18:43:51.786Z","2026-07-07T19:15:20.737Z","2026-08-11T03:00:24.837Z"
"6f5987b0-e534-447b-870e-ea5d27a036b8","org.prowjack.pro","prowjack","ProwJack","Qbittorrent+Prowlarr/Jackett+Debrid+Filtros por keywords","3.2.3","https://addons-stremio.com/addon/prowjack","https://refilla-prowjack.hf.space/manifest.json","movie|series","movies|tv-shows|debrid|torrents","multi","online","0","0","11","0","2026-04-30T14:00:07.972Z","2026-07-30T13:29:45.196Z","2026-08-11T03:00:21.130Z"
"e9d6bb11-6c3f-4ed6-8402-8b7ec95128e9","app.ehtudo.iptv.addon","app-ehtudo-iptv-addon","Eh! Iptv","*Addon for brazilian people, content are only pt-BR.*
 Canais ao vivo, Filmes e Séries via IPTV.
 Acesse o painel de configuração para seu teste grátis: https://stremio-addon.ehtudo.app/configure","1.3.2","https://addons-stremio.com/addon/app-ehtudo-iptv-addon","https://stremio-addon.ehtudo.app/manifest.json","tv|movie|series","movies|tv-shows|live-tv|metadata","multi","online","0","0","11","0","2026-04-28T15:14:16.066Z","2026-07-07T19:15:28.371Z","2026-08-11T03:00:21.504Z"
"b0db2749-4fa7-4e40-b772-9fa11a80776b","community.TENIES.SITE.main","tenies-site-free-notorrent","TENIES.SITE","Premium Stremio streams powered by TENIES.SITE.","2.3.0","https://addons-stremio.com/addon/tenies-site-free-notorrent","https://nuvio-addon.tenies.site/abckdhfik-34585674/manifest.json","movie|series","movies|tv-shows","multi","offline","0","0","20","0","2026-04-28T09:52:55.681Z","2026-07-07T19:34:57.720Z","2026-08-11T03:00:18.295Z"
"1e7997ec-2bf5-4f36-a995-fa490cae4915","com.froststream","froststream","FrostStream","Filmes e séries com reprodução rapida, multiplas fontes para assistir, e sobretudo sem travamentos e com ótima qualidade. Aproveite sem interrupções.","2.2.5","https://addons-stremio.com/addon/froststream","https://froststream.cloutteam.com/manifest.json","movie|series","movies|tv-shows|live-tv","multi","online","0","0","172","3","2026-04-28T00:09:23.675Z","2026-07-15T15:39:55.655Z","2026-08-11T03:00:21.005Z"
"e577f962-9046-413d-a80e-d538c1f7ea6d","community.flixai","flixai","FlixAI","The smartest search box for Stremio. Describe a movie how you'd tell a friend — in any language. AI finds it. Try: ""that one where everyone forgets him the next day"", ""cozy shows to fall asleep to"", ""宮崎駿の名作"".","1.0.0","https://addons-stremio.com/addon/flixai","https://stremio.flixai.app/manifest.json","movie|series","movies|tv-shows|metadata","multi","online","0","0","12","0","2026-04-27T06:08:00.152Z","2026-07-07T19:30:16.640Z","2026-08-11T03:00:24.193Z"
"407bef68-9ee0-49b9-b8cf-329c8337cc80","community.hebrew.subs","hebrew-subs-multi","כתוביות בעברית","אדון כתוביות בעברית מ-7 מקורות: Wizdom, OpenSubtitles (כולל hash), SubDL, YIFY, Podnapisi, Subsource, Ktuvit. תמיד תהיה כתובית.","1.3.0","https://addons-stremio.com/addon/hebrew-subs-multi","https://sub.scary.network/manifest.json","movie|series","movies|tv-shows|subtitles","multi","offline","0","0","3","0","2026-04-26T15:21:58.660Z","2026-07-07T19:15:03.700Z","2026-08-11T03:00:23.814Z"
"6b37a36d-2a04-4161-8f82-ff25f7a220dc","tr.onepace.subtitles","one-pace-turkce-altyazi","One Pace Türkçe Altyazı","One Pace bölümleri için Türkçe altyazı","1.0.0","https://addons-stremio.com/addon/one-pace-turkce-altyazi","https://onepacetr.app/manifest.json","series","tv-shows|subtitles","tr","online","0","0","1","0","2026-04-26T14:34:07.279Z","2026-07-07T18:48:12.644Z","2026-08-11T03:00:18.199Z"
"dc0e76a6-490f-43e0-8582-b11dc0e56fa1","org.guindex.addon","guindex","GuIndex","Addon brasileiro para Stremio. Busca torrents nacionais via torrent-indexer e resolve via Real-Debrid ou TorBox.","2.2.0","https://addons-stremio.com/addon/guindex","https://guindex-stremio.vercel.app/manifest.json","movie|series","movies|tv-shows|debrid|torrents|nsfw","multi","online","0","0","20","0","2026-04-26T02:49:13.094Z","2026-07-07T19:30:12.878Z","2026-08-11T03:00:20.980Z"
"5fee21ea-c762-4d25-9145-627770a7be3e","community.scaryonly","scary-only","Scary Only — Horror by Subgenre","Horror by subgenre, decade, region & more · TMDB · /disclaimer","2.7.0","https://addons-stremio.com/addon/scary-only","https://addon.scary.network/manifest.json","movie|series","movies|tv-shows|metadata","ro","online","0","0","16","1","2026-04-25T14:09:08.314Z","2026-07-07T19:30:19.180Z","2026-08-11T03:00:50.385Z"
"750628c2-08e7-4069-ad3e-ce64b3276fc3","community.baqala.jihyo","stremiolabar-bqalh-jyhyw","StremioLabAR بقالة جيهيو","برامج الواقع الكورية مباشرة على Stremio — بالتعاون مع مجتمع بقالة جيهيو للبرامج","1.1.0","https://addons-stremio.com/addon/stremiolabar-bqalh-jyhyw","https://baqala.stremiolabar.com/manifest.json","series","tv-shows|metadata","multi","online","0","0","6","0","2026-04-24T21:45:16.576Z","2026-07-07T18:47:16.279Z","2026-08-11T09:00:01.820Z"
"610d63ad-3781-435a-920f-ae60f1ab59e9","org.aistreams.v2","ai-streams-v2","AI Streams v2","Discovery, metadata, and AI-powered recommendations for Stremio. Curated catalog rows across genres, decades, trending, top-rated, plus AI Picks, semantic search, and community lists. Catalog + metadata only — no stream resource. Install the separate Stremio addon of your choice for playback.","0.3.0-5a05f8e7","https://addons-stremio.com/addon/ai-streams-v2","https://www.aistreams.org/manifest.json","movie|series","movies|tv-shows|anime|documentaries|kids|metadata|tools","multi","online","0","0","20","0","2026-04-23T22:27:55.091Z","2026-07-30T00:03:20.430Z","2026-08-11T09:00:02.250Z"
"320f2220-5fa8-46b0-ab51-0d0dc528af1e","swordwatch","watchnow","WatchNow","WatchNow — stream Movies & Series in 4K, 1080p and more. Powered by DevStreams.

Supported languages: Gujarati, Hindi, Malayalam, Punjabi, Tamil, Telugu

Supported sources: 4KHDHub, HDHub4u, Showbox

Supported extractors: HubCloud, HubDrive, Direct, DoodStream, Dropload, Fastream, FileLions, FileMoon, Fsst, KinoGer, LuluStream, Mixdrop, RgShows, SaveFiles, StreamEmbed, Streamtape, SuperVideo, Uqload, Vidora, VidSrc, VixSrc, VOE, YouTube, External","1.14.0","https://addons-stremio.com/addon/watchnow","https://sword-watch.vercel.app/manifest.json","movie|series","movies|tv-shows|torrents","hi","offline","0","0","50","1","2026-04-22T19:28:10.334Z","2026-07-07T19:19:57.480Z","2026-08-11T03:00:34.051Z"
"92604389-e9aa-4728-8782-8b6dce71f4eb","org.devstreamz.watchflix","watchflix-devstreamz","WatchFlix | DevStreamz","WatchFlix streaming addon powered by DevStreamz.","0.5.18","https://addons-stremio.com/addon/watchflix-devstreamz","https://dev-streamz-navy.vercel.app/manifest.json","movie|series","movies|tv-shows|nsfw","multi","offline","0","0","22","0","2026-04-20T16:33:28.916Z","2026-07-07T19:24:54.810Z","2026-08-11T03:00:34.703Z"
"a539ba71-a537-44ee-ad40-4c0a7af28584","community.subtitle-fixer-v4","subtitle-fixer-pro","Subtitle Fixer Pro","Triple Engine: SubDL + OpenSubtitles + subliminal + Smart Audio Sync + Anime Support. Developed by Eyad Al-Juhani.","4.6.8","https://addons-stremio.com/addon/subtitle-fixer-pro","https://dmndjr-subtitle-fixer-stremio.hf.space/manifest.json","movie|series|anime","movies|tv-shows|anime|subtitles|tools","multi","offline","0","0","7","1","2026-04-20T12:59:20.559Z","2026-07-07T19:15:42.742Z","2026-08-11T03:00:50.224Z"
"34b80e88-a556-4198-b408-e18b7a4e9655","com.nautilus.watchlist","nautilus","Nautilus","Tvoj Nautilus watchlist direktno u Stremiou.","1.0.1","https://addons-stremio.com/addon/nautilus","https://kcqbbiwynqrmtisotkpa.supabase.co/functions/v1/stremio/manifest.json","movie|series","movies|tv-shows|metadata","multi","offline","0","0","1","0","2026-04-19T21:46:14.210Z","2026-07-07T19:16:11.551Z","2026-08-11T03:00:39.118Z"
"6cb914fc-1795-4347-a4a4-f9f4b40d7e2a","ro.hr24.filmebune","romania-iptv-addon","Romania IPTV","Filme, seriale și TV live în română. Configure obligatoriu pe site: https://stremiptv.com/addon","3.1.1","https://addons-stremio.com/addon/romania-iptv-addon","https://stremiptv.com/addon/manifest.json","movie|series|tv","movies|tv-shows|kids|live-tv|radio|subtitles|metadata|torrents","multi","online","5","1","31","11","2026-04-19T14:36:02.509Z","2026-07-30T18:49:54.386Z","2026-08-10T21:00:13.193Z"
"eab5ad13-33fd-403e-be5e-88bf40b096c3","tv.esafetv.stremio","esafetv","eSafeTV","Your TV on the go — Live TV channels by country, Movies and Series. Requires an eSafeTV subscription (esafetv.com).","1.0.0","https://addons-stremio.com/addon/esafetv","https://addon.esafetv.com/manifest.json","tv|movie|series","movies|tv-shows|live-tv|metadata","multi","online","0","0","6","0","2026-04-17T07:36:52.258Z","2026-07-07T19:35:17.042Z","2026-08-11T03:00:39.002Z"
"82753604-ec3d-46cd-81fc-cb5449fb5cdd","org.cinepro.deprecated","pulp-watch","DEPRECATED - Go to lnk.bio/cinepro","This addon is deprecated. Get the new version at https://lnk.bio/cinepro","1.0.0","https://addons-stremio.com/addon/pulp-watch","https://cinepro-addon.onrender.com/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","13","0","2026-04-16T21:41:12.807Z","2026-07-07T19:20:17.575Z","2026-08-11T03:00:23.985Z"
"f186ff9e-4106-4f9d-ae33-cd8de501f841","com.norge.hub","norge-hub","NORGE-HUB","Norske strømmelenker for NRK, TV 2 Play, Max, Strim, Viaplay, Prime Video og SkyShowtime.","1.0.0","https://addons-stremio.com/addon/norge-hub","https://norsk-stream-hub.vercel.app/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","4","0","2026-04-16T19:31:11.991Z","2026-07-07T19:16:13.575Z","2026-08-11T03:00:34.093Z"
"1a70b0cb-0b38-4ba8-9f83-9b7700f39530","community.zamunda.bgaudio","zamunda-bg","Zamunda BG","Филми и сериали от Zamunda.RIP архива (P2P режим)","2.1.4","https://addons-stremio.com/addon/zamunda-bg","https://zamunda-stremio.tzkppv.com/manifest.json","movie|series","movies|tv-shows|torrents","multi","online","0","0","9","0","2026-04-15T16:48:27.540Z","2026-07-20T00:03:08.724Z","2026-08-11T03:00:19.350Z"
"97f5bd5a-a331-4cea-b3a3-6671365630db","es.soluserv.stremio.trakt.bridge","streaming-trakt-bridge","Stremio Trakt Bridge","Asynchronous backup and bidirectional synchronization of your Stremio library, watched history and episode progress.","0.22.25","https://addons-stremio.com/addon/streaming-trakt-bridge","https://apps.soluserv.es/stremio_trakt_bridge/manifest.json","movie|series","movies|tv-shows|tools","multi","offline","0","0","8","0","2026-04-15T12:27:35.818Z","2026-07-29T00:03:24.136Z","2026-08-11T03:00:18.295Z"
"9b12d168-6f76-443a-9b9b-d92f3ef5b0ad","com.soluserv.streaming-catalog-plus","streaming-catalogs-plus","Streaming Catalogs Plus","Streaming Catalog Plus organizes general movies and series by platform (Netflix, Disney+, Prime Video, HBO Max, SkyShowtime and Crunchyroll), excluding kids content and adding initial-letter subcategories, region, language, maturity, dynamic sorting and continuous loading.","5.0.20","https://addons-stremio.com/addon/streaming-catalogs-plus","https://apps.soluserv.es/stremio_catalog_plus/manifest.json","movie|series","movies|tv-shows|kids|metadata","multi","online","0","0","75","3","2026-04-14T17:56:32.474Z","2026-07-20T15:07:01.837Z","2026-08-11T03:00:19.223Z"
"6aa302af-b659-4017-9b67-0c93f8fa7e30","com.qwertyuiop.nova","nova-channels-events","Nova Channels","Aggregating various live TV channels and sport events for Stremio.","0.7.0","https://addons-stremio.com/addon/nova-channels-events","https://nova.livebx.net/manifest.json","tv","movies|sports|kids|live-tv|music|metadata","ro","online","0","0","13","0","2026-04-14T14:51:39.786Z","2026-07-26T00:03:17.661Z","2026-08-11T03:00:23.568Z"
"5937eb00-6079-485a-b311-460e0ef452d9","com.seen.still","still-series-addon","Still: A Minecraft Series","Produced by SEEN Studio. 'Still' is an immersive Minecraft series following an epic journey.","1.2.9","https://addons-stremio.com/addon/still-series-addon","https://anas2015-mp4.github.io/still-series/manifest.json","series","tv-shows|metadata","multi","online","0","0","3","0","2026-04-14T00:20:15.031Z","2026-07-07T19:19:53.822Z","2026-08-11T03:00:23.807Z"
"25706a13-5fad-4885-af7b-5aa0111330a0","com.zorak.plotcard","plotcard","PlotCard","Read the plot before you watch. Shows a short synopsis of any movie or episode in your preferred language, with English or series overview as fallback when unavailable — as an info card in Stremio's streams section. Click to open the title on TMDB.","0.1.2","https://addons-stremio.com/addon/plotcard","https://addons.zrk.app/plotcard/manifest.json","movie|series","movies|tv-shows","en","online","0","0","14","1","2026-04-12T20:39:54.318Z","2026-07-07T19:20:54.750Z","2026-08-11T03:00:33.987Z"
"cd534f63-5e0b-4e73-a08f-097602fd79d3","community.omnicatalogs.stremio.addon","omnicatalogs","OmniCatalogs","Every service catalog from a good bunch of countries. Select the catalogs you want and enjoy searching and filtering through them.","1.3.0","https://addons-stremio.com/addon/omnicatalogs","https://omnicatalogs.vercel.app/manifest.json","movie|series","movies|tv-shows|metadata|nsfw","multi","online","0","0","24","0","2026-04-12T01:09:21.421Z","2026-07-07T19:20:52.667Z","2026-08-11T03:00:19.370Z"
"a5d564d8-bce1-4719-804b-cdaa9021c076","community.subtrans.autotranslate","auto-translate-subtitles","Auto Translate Subtitles","Traduz legendas automaticamente para o idioma escolhido via Google Translate.","4.1.0","https://addons-stremio.com/addon/auto-translate-subtitles","https://tradutorvin.vercel.app/manifest.json","movie|series","movies|tv-shows|subtitles","pt|it|hi","offline","0","0","7","2","2026-04-11T17:59:18.976Z","2026-07-07T19:20:11.508Z","2026-08-11T03:00:20.784Z"
"708b4e43-dfef-43b7-8a1d-81200001fff6","org.dav1ron.sublatino","sublatino-dav1ron","Sublatino - dAV1ron","¡Subtítulos en español latino neutro con calidad de estudio! Traducción automática al instante con DeepL, Gemini o OpenAI usando tu propia API key. Formato estilo Netflix: 42×2 líneas, corte inteligente y timestamps perfectos. Caché permanente, sin telemetría y completamente gratis para instalar.","0.3.18","https://addons-stremio.com/addon/sublatino-dav1ron","https://addon.sublatino-dav1ron.us/manifest.json","movie|series|subtitles","movies|tv-shows|subtitles","es","online","0","0","4","0","2026-04-11T17:54:50.550Z","2026-07-30T15:07:20.150Z","2026-08-11T09:00:14.615Z"
"d0d0db58-8d45-4825-a0f5-751636a73b56","org.reptilia.aradeb","aradeb","Aradeb","Addon that resolve streams for arabic content with private trackers using debrid.","1.3.0","https://addons-stremio.com/addon/aradeb","https://aradeb.518878.xyz/manifest.json","movie|series","movies|tv-shows|metadata|debrid","ar","online","0","0","15","0","2026-04-11T14:53:17.305Z","2026-07-07T19:14:53.535Z","2026-08-11T09:00:01.943Z"
"861bf58a-aff4-4aab-9536-3b8cacd0a3bc","com.zorak.podium","podium","Podium","Awards and box office, right in Stremio. Shows awards won and box office performance for any movie or series — Oscars, Golden Globes, and more — as an info card in the streams section. Click to open the full awards breakdown on IMDb.","0.1.2","https://addons-stremio.com/addon/podium","https://addons.zrk.app/podium/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","6","0","2026-04-10T08:30:15.911Z","2026-07-07T19:15:54.185Z","2026-08-11T03:00:49.186Z"
"5f0e95b5-d2a7-4a8b-9442-ebb30e08461a","webstreamr-mbg","webstreamrmbg","WebStreamrMBG","Provides HTTP URLs from streaming websites. Configure add-on for additional languages. Add MediaFlow proxy for more URLs.

Supported languages: Albanian, German, Castilian Spanish, French, Gujarati, Hindi, Italian, Malayalam, Latin American Spanish, Punjabi, Tamil, Telugu

Supported sources: 4KHDHub, CineHDPlus, Cuevana, Einschalten, Eurostreaming, Filmpalast, Frembed, FrenchCloud, HDHub4u, HomeCine, KinoGer, Kokoshka, MegaKino, MeineCloud, MostraGuarda, MovieBox, Movix, VerHdLink, VidSrc, VidZee, VixSrc

Supported extractors: DoodStream, Dropload, Fastream, FileLions, FileMoon, Fsst, HUBLinks, HDStream4U, HubCloud, KinoGer, LuluStream, Mixdrop, MovieBox, SaveFiles, StreamEmbed, Streamtape, SuperVideo, Uqload, Vidara, Vidsonic, VidZee, VidSrc, VixSrc, VOE, YouTube, External","0.73.2","https://addons-stremio.com/addon/webstreamrmbg","https://87d6a6ef6b58-webstreamrmbg.baby-beamup.club/manifest.json","movie|series","movies|tv-shows|torrents","es|fr|de|it|hi","online","0","0","127","1","2026-04-10T06:15:40.299Z","2026-07-07T19:14:26.104Z","2026-08-11T09:00:13.907Z"
"66e2b1af-cca9-4944-a971-472faecfb2f2","community.universal.subtitle.translator.817bd045caff","universal-subtitle-translator","Universal Subtitle Translator","Translates English subtitle tracks into any Microsoft Translator target language, with optional embedded subtitle fallback.","0.1.0","https://addons-stremio.com/addon/universal-subtitle-translator","https://stremio-universal-subtitle-translator-production.up.railway.app/manifest.json","movie|series|channel|tv","movies|tv-shows|live-tv|subtitles","en","offline","0","0","12","0","2026-04-08T18:22:43.353Z","2026-07-07T19:05:12.437Z","2026-08-11T03:00:49.073Z"
"03f04452-299a-4b43-a679-b8b88b9b532a","community.nebulastreams","nebulastreams","NebulaStreams","Fast multi-provider HTTP stream addon for movies and series","1.0.4","https://addons-stremio.com/addon/nebulastreams","https://nebulastreams.onrender.com/manifest.json","movie|series","movies|tv-shows|http-streams|torrents","multi","degraded","0","0","82","1","2026-04-08T09:52:18.231Z","2026-07-07T19:10:02.330Z","2026-08-11T09:00:14.134Z"
"00c7a00e-7780-4314-8c86-f9efb8985cc0","com.kepners.pvtkrrx.bootstrap","pvtkrrx","PVTKRR","Configure-first entry for PVTKRR. Sports in Stremio are catalogued through SportsMeta, while playback still comes from your configured Prowlarr/qBittorrent setup. Use the Windows host or your self-host server, then install the generated PC Local, LAN Bridge, or Remote Seedbox route manifest. This bootstrap entry intentionally exposes no catalogs or streams.","1.3.7","https://addons-stremio.com/addon/pvtkrrx","https://www.pvtkrrx.cc/manifest.json","","sports","multi","online","0","0","7","0","2026-04-07T00:13:00.323Z","2026-07-07T19:05:16.410Z","2026-08-11T09:00:03.824Z"
"5be06a90-1ac9-4ead-ae2f-60056199d492","community.aniscraper.anime.addon","nyaa-scraper-stremio","AniScraper","Stream anime directly from AnimeTosho, AniRena, or TsukiHime (Nyaa.si temporarily unavailable). Configure a debrid service for instant streaming. Visit /configure to set up.","2.4.0","https://addons-stremio.com/addon/nyaa-scraper-stremio","https://aniscraper.nmtl.app/manifest.json","anime|series|movie","movies|tv-shows|anime|debrid","multi","degraded","0","0","51","1","2026-04-05T13:51:51.647Z","2026-07-27T00:03:59.336Z","2026-08-11T09:00:01.916Z"
"3289bd30-6ced-4c05-994d-dcb9a75867e4","community.animefiller","anime-filler-checker","Anime Filler Checker","Detects filler, canon, mixed, and anime-canon episodes for anime series. Shows filler status in the stream list so you know before you hit play. Visit animefillerchecker.com for more info and gain access to browser extensions.","1.2.2","https://addons-stremio.com/addon/anime-filler-checker","https://www.animefillerchecker.com/stremio/manifest.json","series","tv-shows|anime|subtitles","multi","offline","0","0","21","0","2026-04-05T13:42:55.634Z","2026-07-07T19:09:52.668Z","2026-08-11T09:00:13.811Z"
"6f6990ac-858b-454a-9cf9-0466381dae2e","com.zorak.basedon","basedon","BasedOn","The complete reference for adaptations, remakes, reboots, and cinematic universes. Shows an info card with the original source and related titles in the streams section.","0.4.0","https://addons-stremio.com/addon/basedon","https://basedon.media/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","12","0","2026-04-05T00:49:58.338Z","2026-07-07T19:09:57.821Z","2026-08-11T09:00:15.587Z"
"ae07fea2-d8bb-4dbc-9b2c-687080f4bcd3","com.zorak.madeby","made-by","Made By","Know who made it before you watch it. Shows the director (movies) or creator (series), their filmography count, and production studios — as an info card in Stremio's streams section. Click to open their profile on TMDB.","0.1.2","https://addons-stremio.com/addon/made-by","https://addons.zrk.app/made-by/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","4","0","2026-04-05T00:48:19.798Z","2026-07-07T19:15:56.275Z","2026-08-11T09:00:01.930Z"
"4e87c9cc-9f75-460a-b0e0-fe254f98e9b8","com.zorak.songscene","song-scene","Song Scene","The soundtrack behind what you watch. Highlights the top songs from any movie or series — as an info card in the streams section. Click to browse the full soundtrack on what-song.com.","0.1.3","https://addons-stremio.com/addon/song-scene","https://addons.zrk.app/song-scene/manifest.json","movie|series","movies|tv-shows","multi","online","0","0","5","0","2026-04-05T00:46:42.734Z","2026-07-07T19:05:14.436Z","2026-08-11T09:00:02.983Z"
"f5a3c57c-ddda-4ad4-afc7-0c14ac6efb47","org.community.amatsu","amatsu","Amatsu","The ultimate Nyaa Gateway. Parallel Search for Anime, Live-Action, and more.","9.6.1","https://addons-stremio.com/addon/amatsu","https://amatsu.ruka.pw/manifest.json","anime|movie|series","movies|tv-shows|anime|metadata","multi","degraded","0","0","22","0","2026-04-03T00:22:35.685Z","2026-07-07T18:47:18.724Z","2026-08-11T09:00:15.259Z"
"f3005005-ce50-474e-8290-f37fe77080ac","com.aicat.public","bingecat-ai-search-catalog-manager","Bingecat AI Assistant","AI-powered movie and series catalogs from Bingecat. Log in to configure your personal addon before installation.","1.28.0","https://addons-stremio.com/addon/bingecat-ai-search-catalog-manager","https://bingecat.com/stremio/manifest.json","","movies|tv-shows","multi","online","0","0","21","0","2026-04-02T23:41:23.682Z","2026-07-29T00:03:13.831Z","2026-08-11T09:00:16.650Z"
"7b935225-a978-4fc7-8b5b-99d036df8d19","com.zorak.traktbeat","trakt-beat","Trakt Beat","The pulse of your Trakt on Stremio. Your Trakt data as info cards in the streams section of every title — live viewers, progress, reviews, stats, friends activity with ratings, a Recently Watched Series catalog, and a Friends Activity feed. Click to open the title on Trakt.","0.2.0","https://addons-stremio.com/addon/trakt-beat","https://addons.zrk.app/traktbeat/manifest.json","","tv-shows|metadata|tools","multi","online","0","0","7","0","2026-04-02T17:44:18.205Z","2026-07-07T19:30:38.061Z","2026-08-11T09:00:15.959Z"
"f7e2dd22-808a-4e27-8f41-98a852feb1c9","com.ultrapelis.stremio","ultra-pelis","Ultrapelis","Catalogo y streams de Ultrapelis","1.0.2","https://addons-stremio.com/addon/ultra-pelis","https://addon-ultrapelis.onrender.com/manifest.json","movie|series","movies|tv-shows|metadata","multi","online","0","0","4","0","2026-04-01T20:10:25.398Z","2026-07-07T19:25:49.455Z","2026-08-11T09:00:19.226Z"
